,f (Hz),spec (norm.),phase (rad),shear (Hz)
822,161289210233592.88,7.335974880750716e-08,27.774150926428522,1000000000000
823,161350389321468.3,6.870431190760597e-08,27.895680747848637,1000000000000
824,161411568409343.72,6.433590981662338e-08,28.0175316607292,1000000000000
825,161472747497219.12,6.023739653482288e-08,28.139704127305734,1000000000000
826,161533926585094.56,5.6392614954113824e-08,28.262198610960503,1000000000000
827,161595105672969.97,5.278634202952231e-08,28.38501557622443,1000000000000
828,161656284760845.38,4.940423685657668e-08,28.508155488779625,1000000000000
829,161717463848720.8,4.6232791508539335e-08,28.631618815461245,1000000000000
830,161778642936596.22,4.325928449424737e-08,28.75540602425948,1000000000000
831,161839822024471.62,4.0471736703935163e-08,28.879517584321988,1000000000000
832,161901001112347.06,3.785886971674938e-08,29.00395396595583,1000000000000
833,161962180200222.47,3.5410066349651943e-08,29.1287156406294,1000000000000
834,162023359288097.88,3.3115333333178404e-08,29.253803080974905,1000000000000
835,162084538375973.3,3.096526600505215e-08,29.37921676079028,1000000000000
836,162145717463848.72,2.895101491788369e-08,29.504957155041104,1000000000000
837,162206896551724.12,2.706425426221136e-08,29.631024739863125,1000000000000
838,162268075639599.56,2.5297152010971496e-08,29.75741999256412,1000000000000
839,162329254727474.97,2.3642341696030664e-08,29.884143391625855,1000000000000
840,162390433815350.38,2.2092895731800588e-08,30.011195416706553,1000000000000
841,162451612903225.8,2.0642300205148498e-08,30.138576548642856,1000000000000
842,162512791991101.22,1.9284431054777013e-08,30.266287269451656,1000000000000
843,162573971078976.62,1.801353156705345e-08,30.394328062332693,1000000000000
844,162635150166852.06,1.6824191118912587e-08,30.522699411670377,1000000000000
845,162696329254727.47,1.5711325101895025e-08,30.651401803035768,1000000000000
846,162757508342602.88,1.4670155964681636e-08,30.780435723189054,1000000000000
847,162818687430478.3,1.3696195314646457e-08,30.909801660081445,1000000000000
848,162879866518353.72,1.27852270219256e-08,31.03950010285711,1000000000000
849,162941045606229.12,1.1933291272359118e-08,31.169531541855672,1000000000000
850,163002224694104.56,1.1136669518394597e-08,31.299896468614122,1000000000000
851,163063403781979.97,1.0391870279617088e-08,31.43059537586871,1000000000000
852,163124582869855.38,9.69561574703915e-09,31.561628757557493,1000000000000
853,163185761957730.8,9.04482914764496e-09,31.6929971088222,1000000000000
854,163246941045606.22,8.436622827905555e-09,31.82470092601017,1000000000000
855,163308120133481.66,7.868287017112954e-09,31.956740706676907,1000000000000
856,163369299221357.06,7.337279233415672e-09,32.08911694958768,1000000000000
857,163430478309232.47,6.8412142973485994e-09,32.22183015472008,1000000000000
858,163491657397107.9,6.377854919498764e-09,32.35488082326594,1000000000000
859,163552836484983.3,5.945102830680472e-09,32.4882694576332,1000000000000
860,163614015572858.75,5.540990424652504e-09,32.62199656144858,1000000000000
861,163675194660734.16,5.163672884992e-09,32.75606263955907,1000000000000
862,163736373748609.56,4.8114207692251855e-09,32.8904681980345,1000000000000
863,163797552836485.0,4.482613024749672e-09,33.02521374416952,1000000000000
864,163858731924360.4,4.175730412427203e-09,33.160299786485446,1000000000000
865,163919911012235.8,3.8893493150104865e-09,33.29572683473282,1000000000000
866,163981090100111.25,3.622135908792289e-09,33.43149539989325,1000000000000
867,164042269187986.66,3.3728406780170804e-09,33.56760599418139,1000000000000
868,164103448275862.06,3.1402932526964805e-09,33.704059131047416,1000000000000
869,164164627363737.5,2.923397551516081e-09,33.840855325178914,1000000000000
870,164225806451612.9,2.7211272125077745e-09,33.97799509250284,1000000000000
871,164286985539488.3,2.532521295101841e-09,34.11547895018796,1000000000000
872,164348164627363.75,2.3566802380670204e-09,34.25330741664686,1000000000000
873,164409343715239.16,2.1927620586890195e-09,34.39148101153775,1000000000000
874,164470522803114.56,2.039978779340186e-09,34.530000255767014,1000000000000
875,164531701890990.0,1.8975930683549703e-09,34.668865671491155,1000000000000
876,164592880978865.4,1.764915082844067e-09,34.80807778211863,1000000000000
877,164654060066740.8,1.641299501763096e-09,34.947637112312435,1000000000000
878,164715239154616.25,1.526142738200603e-09,35.08754418799197,1000000000000
879,164776418242491.66,1.418880320460925e-09,35.22779953633493,1000000000000
880,164837597330367.06,1.3189844320985568e-09,35.368403685779874,1000000000000
881,164898776418242.5,1.2259616016118777e-09,35.50935716602809,1000000000000
882,164959955506117.9,1.1393505330231196e-09,35.650660508045505,1000000000000
883,165021134593993.3,1.0587200690645069e-09,35.792314244065196,1000000000000
884,165082313681868.75,9.836672791584292e-10,35.93431890758933,1000000000000
885,165143492769744.16,9.138156648194341e-10,36.076675033391034,1000000000000
886,165204671857619.56,8.488134755238877e-10,36.21938315751691,1000000000000
887,165265850945495.0,7.883321284892857e-10,36.362443817288984,1000000000000
888,165327030033370.4,7.320647261778459e-10,36.505857551306526,1000000000000
889,165388209121245.8,6.797246656926424e-10,36.64962489944867,1000000000000
890,165449388209121.25,6.310443345695373e-10,36.79374640287625,1000000000000
891,165510567296996.66,5.857738877831573e-10,36.93822260403371,1000000000000
892,165571746384872.06,5.436801010838995e-10,37.083054046651654,1000000000000
893,165632925472747.5,5.045452960657387e-10,37.22824127574872,1000000000000
894,165694104560622.9,4.681663326304374e-10,37.37378483763351,1000000000000
895,165755283648498.3,4.3435366476575227e-10,37.519685279907065,1000000000000
896,165816462736373.75,4.029304557934543e-10,37.66594315146482,1000000000000
897,165877641824249.16,3.737317494671398e-10,37.81255900249849,1000000000000
898,165938820912124.6,3.46603693511766e-10,37.959533384498634,1000000000000
899,166000000000000.0,3.214028123976094e-10,38.10686685025623,1000000000000
